EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
881690,MAGOFFIN (ZONE), ,05/09/2020,305,Frost/Freeze, , ,0,0,0,0,KY,EST-5, ,146585,Z,109,JKL,0,0,COOP Observer, , , , , , , , ,05/09/2020,735, , , , ,"","A late-season push of Arctic air brought a freeze and record-breaking cold temperatures across eastern Kentucky May 9-10th, following a strong cold front which pushed through eastern Kentucky late in the evening on May 8th. The Jackson National Weather Service Office, on top of Sugar Camp Mountain, dropped to 30 degrees on the morning of the 9th, setting an all-time record low temperature for the month of May. The previous record was 32 degrees set in 1989 and tied in 1997 and 2004. Jackson also broke the daily record of 35 degrees set in 1983. The other long-standing eastern Kentucky NWS weather recording site at the London-Corbin Airport plummeted to 28 degrees, tying the previous all-time record low temperature for the month of May set in 1963. London also broke the daily record low of 33 set in 1976. Elsewhere across eastern Kentucky, most experienced temperatures in the upper 20s to lower 30s. A few of the higher elevation locations were even colder, including Black Mountain (elevation 4,031 ft.) and Dorton (elevation 2,774 ft.) with lows of 21 and 26 degrees, respectively. ||The intense May sun quickly moderated the anomalously cold airmass during the afternoon of the 9th.  However, the airmass was still cool and dry enough for one more night of sub-freezing temperatures across much of eastern Kentucky into the morning of May 10th. The Jackson National Weather Service Office, located on a thermal belt ridge, dropped to a daily record low of 36 degrees, breaking the previous daily record low of 38 degrees set in 2010. Meanwhile, the London-Corbin Airport dipped to 33 degrees, falling 3 degrees short of the 30 degree daily record set in 1966. Many of the sheltered valleys saw temperatures dipping to between 29 and 32 degrees. Record cool daily maximum temperatures of 54 degrees were also set at the Jackson office on both the 8th and 9th. ||The first night generally featured the coldest sub-freezing temperatures, but the lateness of the frontal passage on the evening of the 8th kept the coldest air from settling over the area for more than a few hours, possibly resulting in a less damaging freeze than what would have typically occurred with cold temperatures of this magnitude. That being said, impacts were still felt, especially in terms of horticulture. Apples were taken out in Rowan County, while Pulaski County had about all of their peaches frozen out. Pears and winter wheat were also damaged across eastern Kentucky.||The last time eastern Kentucky felt temperatures this cold this late in the season was May 10, 1966.",176
894133,MAGOFFIN CO.,LAKEVILLE,07/12/2020,1859,Thunderstorm Wind,52.00, ,0,0,0,0,KY,EST-5,EG,148426,C,153,JKL,0,0,Public, , , ,1,NNE,1,NNE,LAKEVILLE,07/12/2020,1859,37.7285,-83.0637,37.7285,-83.0637,"The public reported trees having been blown down south of Salyersville due to strong thunderstorm winds.","Scattered afternoon and evening thunderstorms were ongoing across eastern Kentucky Sunday June 12. A few of these storms reached severe limits, producing instances of hail and wind damage across Morgan, Magoffin, and Bath Counties.",177
926353,MAGOFFIN (ZONE), ,12/24/2020,1500,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,153850,Z,109,JKL,0,0,Public, , , , , , , , ,12/25/2020,700, , , , ,"Two reports of around 7 inches were received from the public in the communities of Salyersville and Royalton at 9:49 and 10:36 pm EST, respectively, on 12/24. This was the storm total since 2 pm according to the Salyersville report.","A strong cold front passed through east Kentucky on Christmas Eve.  Widespread rain accompanied the cold front through early afternoon.  However, as the cold air spread into east Kentucky, it interacted with increasing moisture from a weather disturbance aloft, to provide a changeover to snow that occurred between 2 pm and 8 pm.  A short period of sleet was also observed during the changeover time.  Snow became very heavy at times with snowfall rates between 1 and 2 inches per hour observed.  The snow continued into the evening hours, before the widespread snow pulled out of the area.  However, snow showers persisted from Christmas Eve Night through Christmas day, before finally winding down.  As temperatures plummeted into the teens and 20s during the evening on Christmas Eve, icy conditions quickly developed areawide.  These icy conditions continued through Christmas.  ||The most notable impact was related to travel across east Kentucky.  The heavy snow created treacherous road conditions across east Kentucky.  The Hal Rogers Parkway was shut down between London and Manchester for a short time.  There were also numerous reports of cars off the road and significant backups due to poor weather conditions.  In addition, there were many reports of trees knocked down due to the heavy snow along with thousands of power outages.",178
933508,MAGOFFIN (ZONE), ,02/01/2021,753,Winter Weather, , ,0,0,0,0,KY,EST-5, ,154595,Z,109,JKL,0,0,COOP Observer, , , , , , , , ,02/02/2021,753, , , , ,"A volunteer weather observer reported that 2 inches of snow had fallen near Salyersville.","Moist northerly flow and cold temperatures lead to ideal conditions for snow across eastern Kentucky to begin the month of February 2021. On average, 1-3 inches of snow fell across eastern Kentucky from late Sunday night through early Tuesday morning. Slick, snow covered roads were the primary hazard during and immediately following this event.",179
934096,MAGOFFIN (ZONE), ,02/11/2021,300,Ice Storm, , ,0,0,0,0,KY,EST-5, ,154922,Z,109,JKL,0,0,Department of Highways, , , , , , , , ,02/12/2021,2000, , , , ,"A quarter of an inch of ice accumulation due to freezing rain had occurred near Bradley. The ice lead to slick conditions on area roadways.","Widespread freezing rain lead to an ice storm across eastern Kentucky on February 10th and 11th, 2021. Many locations experienced power outages due to ice laden trees and tree limbs falling onto and/or downing power lines. Ice accumulations ranged from as little as a tenth of an inch to as much as half an inch. The hardest hit areas were generally along and north of the Mountain Parkway.",180
938100,MAGOFFIN (ZONE), ,02/14/2021,2000,Ice Storm, , ,0,0,0,0,KY,EST-5, ,155530,Z,109,JKL,0,0,Department of Highways, , , , , , , , ,02/16/2021,1300, , , , ,"A tree was brought down by the weight of ice near Mashfork.","A significant winter/ice storm struck eastern Kentucky from February 14th to 16th 2021. Ice accumulations from freezing rain ranged from 0.25 inches to as much as 0.75 inches by the the time the storm had ended. Sleet accumulations of 0.3 to as much as 2 inches also occurred. The weight of the ice brought down tree limbs, entire trees, power lines, and power poles all across eastern Kentucky. The highest ice accumulations occurred primarily along the higher ridges around eastern Kentucky with much lower amounts in the surrounding valleys. During the height of the icing event, many roads around eastern Kentucky were impassable or nearly so. Many power outages resulted from downed power lines.",181
938071,MAGOFFIN (ZONE), ,02/14/2021,2000,Ice Storm, , ,0,0,0,0,KY,EST-5, ,155530,Z,109,JKL,0,0,Department of Highways, , , , , , , , ,02/16/2021,1300, , , , ,"The weight of ice from freezing rain caused a tree to come down and across Hwy 114 near Ivyton.","A significant winter/ice storm struck eastern Kentucky from February 14th to 16th 2021. Ice accumulations from freezing rain ranged from 0.25 inches to as much as 0.75 inches by the the time the storm had ended. Sleet accumulations of 0.3 to as much as 2 inches also occurred. The weight of the ice brought down tree limbs, entire trees, power lines, and power poles all across eastern Kentucky. The highest ice accumulations occurred primarily along the higher ridges around eastern Kentucky with much lower amounts in the surrounding valleys. During the height of the icing event, many roads around eastern Kentucky were impassable or nearly so. Many power outages resulted from downed power lines.",182
938056,MAGOFFIN (ZONE), ,02/14/2021,2000,Ice Storm, , ,0,0,0,0,KY,EST-5, ,155530,Z,109,JKL,0,0,Department of Highways, , , , , , , , ,02/16/2021,1300, , , , ,"One quarter of an inch of ice accumulation due to freezing rain occurred around the county. The weight of the ice caused trees to come down through out the county.","A significant winter/ice storm struck eastern Kentucky from February 14th to 16th 2021. Ice accumulations from freezing rain ranged from 0.25 inches to as much as 0.75 inches by the the time the storm had ended. Sleet accumulations of 0.3 to as much as 2 inches also occurred. The weight of the ice brought down tree limbs, entire trees, power lines, and power poles all across eastern Kentucky. The highest ice accumulations occurred primarily along the higher ridges around eastern Kentucky with much lower amounts in the surrounding valleys. During the height of the icing event, many roads around eastern Kentucky were impassable or nearly so. Many power outages resulted from downed power lines.",183
939041,MAGOFFIN (ZONE), ,02/17/2021,2300,Winter Weather, , ,0,0,0,0,KY,EST-5, ,155618,Z,109,JKL,0,0,COOP Observer, , , , , , , , ,02/18/2021,700, , , , ,"Two and a half inches of snow was measured near Salyersville.","A winter storm brought heavy snow to eastern Kentucky on February 17th and 18th 2021. Storm total snowfall amounts varied from as little as an inch to as much as 6 inches in a couple of locations. Many locations around the area received 3.5 to 4 inches of snow from this storm.",184
938230,MAGOFFIN CO.,HENDRICKS,02/28/2021,1823,Flash Flood, , ,0,0,0,0,KY,EST-5, ,155544,C,153,JKL,0,0,Public,Heavy Rain, , ,0,ESE,1,ENE,HENDRICKS,02/28/2021,2030,37.7188,-83.1141,37.7228,-83.1098,"Swiftly flowing water was reported over KY 30 just northeast of Mill Branch Road making it impassable.","Several rounds of heavy rain moved across eastern Kentucky from late Friday, February 26th through early Monday, March 1st.  The combination of all the heavy rainfall led to significant flooding across a good portion of central and east Kentucky.  For some areas, this was the most significant flooding in the last 50 to 60 years, or more. FEMA estimates that this event cost $350-400 million dollars in damages, including both individual and public infrastructure. This is now the costliest event in Kentucky to date. ||The first round of heavy rain came through on the morning of Saturday, February 27th.  This early rainfall targeted areas along the Hal Rogers Parkway, including Laurel, Clay, Perry, and Knott counties. Flash flooding let to some closed roads for a short time in these areas.  ||The second round of rainfall occurred late Saturday night as a warm front lifted northward across east Kentucky. The heavy rain stalled out over portions of Powell and Menifee Counties, leading to flash flooding into the early morning hours of Sunday.||Finally, the third round of heavy rain started late Sunday afternoon and continued through Sunday night. Given that much of the area had already received significant amounts of rain from the past two events, the ground was very saturated, and this last round caused widespread flash flooding across much of east Kentucky. As water made it's way to the larger creeks and rivers, these began to flood as well. River levels on the Kentucky river were some of the highest readings ever recorded, namely at Booneville and Ravenna. Clay City, Heidelberg, Jackson, Paintsville, and Salyersville also saw significant river flooding of which hadn't been seen in 40 to 50 years.  ||The periods of heavy rain and flooding led to numerous water rescues and mud/rock slides.  Many areas were cut off or blocked due to the flooding.  Power outages were also noted and reached as high as 12,000 during the peak of the flash flooding Sunday night.",185
